image_id,label,image_path,parent_id,pixel_bounds
patch-1729-2912-1820-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1729-2912-1820-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(1729, 2912, 1820, 2970)"
patch-1820-2912-1911-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1820-2912-1911-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(1820, 2912, 1911, 2970)"
patch-1911-2821-2002-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-1911-2821-2002-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(1911, 2821, 2002, 2912)"
patch-2002-2730-2093-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2002-2730-2093-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2002, 2730, 2093, 2821)"
patch-2002-2821-2093-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2002-2821-2093-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2002, 2821, 2093, 2912)"
patch-2002-2912-2093-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2002-2912-2093-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2002, 2912, 2093, 2970)"
patch-2093-2002-2184-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2002-2184-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2002, 2184, 2093)"
patch-2093-2457-2184-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2457-2184-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2457, 2184, 2548)"
patch-2093-2548-2184-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2548-2184-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2548, 2184, 2639)"
patch-2093-2639-2184-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2639-2184-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2639, 2184, 2730)"
patch-2093-2730-2184-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2730-2184-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2730, 2184, 2821)"
patch-2093-2821-2184-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2093-2821-2184-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2093, 2821, 2184, 2912)"
patch-2184-2275-2275-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2184-2275-2275-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2184, 2275, 2275, 2366)"
patch-2184-2366-2275-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2184-2366-2275-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2184, 2366, 2275, 2457)"
patch-2184-2639-2275-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2184-2639-2275-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2184, 2639, 2275, 2730)"
patch-2184-2730-2275-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2184-2730-2275-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2184, 2730, 2275, 2821)"
patch-2275-2184-2366-2275-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2275-2184-2366-2275-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2275, 2184, 2366, 2275)"
patch-2275-2548-2366-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2275-2548-2366-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2275, 2548, 2366, 2639)"
patch-2275-2639-2366-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2275-2639-2366-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2275, 2639, 2366, 2730)"
patch-2275-2730-2366-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2275-2730-2366-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2275, 2730, 2366, 2821)"
patch-2366-2002-2457-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2002-2457-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2002, 2457, 2093)"
patch-2366-2093-2457-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2093-2457-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2093, 2457, 2184)"
patch-2366-2366-2457-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2366-2457-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2366, 2457, 2457)"
patch-2366-2457-2457-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2457-2457-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2457, 2457, 2548)"
patch-2366-2548-2457-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2548-2457-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2548, 2457, 2639)"
patch-2366-2639-2457-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2639-2457-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2639, 2457, 2730)"
patch-2366-2730-2457-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2366-2730-2457-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2366, 2730, 2457, 2821)"
patch-2457-1911-2548-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2457-1911-2548-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2457, 1911, 2548, 2002)"
patch-2457-2366-2548-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2457-2366-2548-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2457, 2366, 2548, 2457)"
patch-2457-2457-2548-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2457-2457-2548-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2457, 2457, 2548, 2548)"
patch-2457-2548-2548-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2457-2548-2548-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2457, 2548, 2548, 2639)"
patch-2457-2912-2548-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2457-2912-2548-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2457, 2912, 2548, 2970)"
patch-2548-1729-2639-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-1729-2639-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 1729, 2639, 1820)"
patch-2548-1820-2639-1911-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-1820-2639-1911-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 1820, 2639, 1911)"
patch-2548-2275-2639-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-2275-2639-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 2275, 2639, 2366)"
patch-2548-2366-2639-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-2366-2639-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 2366, 2639, 2457)"
patch-2548-2457-2639-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-2457-2639-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 2457, 2639, 2548)"
patch-2548-2548-2639-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-2548-2639-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 2548, 2639, 2639)"
patch-2548-2821-2639-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2548-2821-2639-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2548, 2821, 2639, 2912)"
patch-2639-1638-2730-1729-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-1638-2730-1729-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 1638, 2730, 1729)"
patch-2639-2002-2730-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2002-2730-2093-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2002, 2730, 2093)"
patch-2639-2093-2730-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2093-2730-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2093, 2730, 2184)"
patch-2639-2184-2730-2275-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2184-2730-2275-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2184, 2730, 2275)"
patch-2639-2275-2730-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2275-2730-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2275, 2730, 2366)"
patch-2639-2366-2730-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2366-2730-2457-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2366, 2730, 2457)"
patch-2639-2457-2730-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2457-2730-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2457, 2730, 2548)"
patch-2639-2548-2730-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2548-2730-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2548, 2730, 2639)"
patch-2639-2639-2730-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2639-2730-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2639, 2730, 2730)"
patch-2639-2912-2730-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2639-2912-2730-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2639, 2912, 2730, 2970)"
patch-2730-1547-2821-1638-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2730-1547-2821-1638-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2730, 1547, 2821, 1638)"
patch-2730-1911-2821-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2730-1911-2821-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2730, 1911, 2821, 2002)"
patch-2730-2093-2821-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2730-2093-2821-2184-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2730, 2093, 2821, 2184)"
patch-2730-2457-2821-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2730-2457-2821-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2730, 2457, 2821, 2548)"
patch-2730-2548-2821-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2730-2548-2821-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2730, 2548, 2821, 2639)"
patch-2821-1274-2912-1365-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-1274-2912-1365-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 1274, 2912, 1365)"
patch-2821-1638-2912-1729-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-1638-2912-1729-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 1638, 2912, 1729)"
patch-2821-1729-2912-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-1729-2912-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 1729, 2912, 1820)"
patch-2821-1911-2912-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-1911-2912-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 1911, 2912, 2002)"
patch-2821-2457-2912-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-2457-2912-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 2457, 2912, 2548)"
patch-2821-2548-2912-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-2548-2912-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 2548, 2912, 2639)"
patch-2821-2639-2912-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-2639-2912-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 2639, 2912, 2730)"
patch-2821-2912-2912-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2821-2912-2912-2970-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2821, 2912, 2912, 2970)"
patch-2912-546-3003-637-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-546-3003-637-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 546, 3003, 637)"
patch-2912-1183-3003-1274-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-1183-3003-1274-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 1183, 3003, 1274)"
patch-2912-1547-3003-1638-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-1547-3003-1638-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 1547, 3003, 1638)"
patch-2912-1729-3003-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-1729-3003-1820-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 1729, 3003, 1820)"
patch-2912-1820-3003-1911-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-1820-3003-1911-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 1820, 3003, 1911)"
patch-2912-1911-3003-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-1911-3003-2002-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 1911, 3003, 2002)"
patch-2912-2275-3003-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2275-3003-2366-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2275, 3003, 2366)"
patch-2912-2457-3003-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2457-3003-2548-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2457, 3003, 2548)"
patch-2912-2548-3003-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2548-3003-2639-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2548, 3003, 2639)"
patch-2912-2639-3003-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2639-3003-2730-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2639, 3003, 2730)"
patch-2912-2730-3003-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2730-3003-2821-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2730, 3003, 2821)"
patch-2912-2821-3003-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-2912-2821-3003-2912-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(2912, 2821, 3003, 2912)"
patch-3003-1001-3094-1092-#sheet_0401_KATWIJK_1876_georef.tif#.png,no,c:\Users\ahhutama\VSCodeProjects\geo2021_dev\mapreader_bonnebladen\classification_bonne_zuidholland\patches\patch-3003-1001-3094-1092-#sheet_0401_KATWIJK_1876_georef.tif#.png,sheet_0401_KATWIJK_1876_georef.tif,"(3003, 1001, 3094, 1092)"
